GXRA200_DTEX_50_185,2.95,3.06,3.4,3.02,3.22,3.13,3.13,2.74,2.81,2.28,2.36,1.78,1.78,1.42,,,,,,
GXRA200_DTEX_50_186,2.83,2.9,3.47,3.13,3.25,3.04,3.02,2.2,2.1,1.58,1.46,1.17,1.14,0.96,0.91,,,,,
GXRA200_DTEX_50_187,2.88,3.59,3.24,3.63,3.06,2.99,2.74,2.95,2.52,2.1,,,,,,,,,,
GXRA200_DTEX_50_188,4.2,3.61,3.77,3.16,3.4,2.95,3.16,2.81,2.74,2.13,2.38,1.96,1.99,1.64,1.67,1.39,1.23,,,
GXRA200_DTEX_50_189,2.67,2.77,2.49,2.99,2.49,2.74,2.42,2.58,2.35,2.35,1.88,1.71,1.3,,,,,,,
GXRA200_DTEX_50_190,2.7,3.02,2.92,3.31,3.09,3.77,3.45,3.32,2.74,2.33,2.38,2.28,,,,,,,,
GXRA200_DTEX_50_191,3.59,3.95,3.38,3.52,3.24,3.48,3.13,3.47,2.84,2.99,2.44,2.45,2.06,2.08,1.85,1.72,1.44,,,
GXRA200_DTEX_50_192,3.06,3.13,2.84,3.04,2.77,3.09,3.02,3.06,2.95,3.02,2.63,2.67,1.78,2.24,2.1,,,,,
GXRA200_DTEX_50_193,3.96,4.69,4.43,4.02,4.18,4.3,4.52,3.2,1.85,1.74,,,,,,,,,,
GXRA200_DTEX_50_194,2.67,2.6,2.77,2.7,2.84,2.99,3.06,2.76,2.79,2.31,2.06,1.65,1.6,1.28,,,,,,
GXRA200_DTEX_50_195,3.48,3.56,3.31,3.31,3.16,2.97,2.58,2.06,1.49,1.64,1.49,1.28,,,,,,,,
GXRA200_DTEX_50_196,3.88,3.2,3.13,3.06,2.81,2.81,2.72,2.63,2.49,1.88,1.67,1.53,1.21,1.28,1.17,1.07,,,,
GXRA200_DTEX_50_197,3.48,3.34,3.73,3.66,3.8,3.5,2.74,2.92,2.28,2.13,1.81,1.56,,,,,,,,
GXRA200_DTEX_50_198,3.52,3.95,3.8,3.8,3.73,3.66,3.66,3.15,2.74,2.28,1.96,1.74,1.67,1.56,,,,,,
GXRA200_DTEX_50_199,2.92,2.93,2.95,3.02,2.88,2.84,2.31,2.74,2.67,2.49,2.2,1.96,1.67,1.56,1.24,1.39,1.17,1.1,,
GXRA200_DTEX_50_200,3.16,3.16,3.04,3.09,3.08,3.08,2.9,2.9,3.06,2.84,2.38,2.13,1.99,1.81,1.74,1.49,1.39,,,
